,RXCUI,ATC
50686,849418,V04CA02
50687,849418,V06DC01
50688,1815,N01BB01
50689,206851,C01DA08
50690,206851,C05AE02
50691,966190,H03AA01
50692,19143,A11CA02
50693,19143,D02BB01
50694,1049635,N02AA05
50695,1049635,N02BE01
50696,1000352,G03AC06
50697,1000352,G03DA02
50698,1000352,L02AB02
50699,1000352,G03CA57
50700,647121,N03AX14
50701,1310533,L04AA31
50702,352335,C03AA03
50703,352335,C09CA02
50704,1437709,S01GA07
50705,1437709,S01EA05
50706,1437709,D11AX21
50707,1370763,A01AC03
50708,1370763,A07EA02
50709,1370763,C05AA01
50710,1370763,D07AA02
50711,1370763,D07XA01
50712,1370763,H02AB09
50713,1370763,S01BA02
50714,1370763,S01CB03
50715,1370763,S02BA01
50716,1370763,D07AB02
50717,1359613,D07AC17
50718,1359613,R01AD08
50719,1359613,R03BA05
50720,1359613,R01AD12
50721,1359613,R03BA09
50722,261134,D11AH01
50723,261134,L04AD02
50724,153331,G02CB03
50725,153331,N04BC06
50726,198259,R03DA04
50727,7316,N07AA01
50728,7316,S01EB06
50729,4325,P02CA06
50730,1150053,D10AD02
50731,1150053,R01AX02
50732,1150053,S01XA02
50733,1150053,A11CA01
50734,1111772,R01BA02
50735,284668,D10AE01
50736,284668,D10AF01
50737,284668,G01AA10
50738,284668,J01FF01
50739,313567,L01DB09
50740,200224,R03DC03
50741,1726988,V03AB35
50742,607018,N03AX16
50743,801000,B05CX01
50744,801000,V04CA02
50745,801000,V06DC01
50746,801000,B05CX03
50747,801000,B05XB03
50748,801000,V03AB26
50749,801000,N06AX02
50750,801000,A12AA07
50751,801000,B05XA07
50752,801000,G04BA03
50753,801000,A12CC01
50754,801000,B05XA11
50755,801000,A12CA01
50756,801000,B05CB01
50757,801000,B05XA03
50758,801000,B05XA08
50759,801000,B05XB01
50760,1250667,C01BB01
50761,1250667,C05AD01
50762,1250667,D04AB01
50763,1250667,N01BB02
50764,1250667,R02AD02
50765,1250667,S01HA07
50766,1250667,S02DA01
50767,1250667,D06BB03
50768,1250667,J05AB01
50769,1250667,S01AD03
50770,1804735,B01AE03
50771,603206,L01EB02
50772,214619,C09CA01
50773,214619,C03AA03
50774,898358,C08CA01
50775,898358,C09AA07
50776,1242247,A07BC01
50777,831269,A07EB01
50778,831269,D11AH03
50779,831269,R01AC01
50780,831269,R03BC01
50781,831269,S01GX01
50782,1988977,N03AX16
50783,404408,N06AB10
50784,216360,A09AA04
50785,209251,G03BA02
50786,209251,G03EK01
50787,1008623,A02AC01
50788,1008623,A12AA04
50789,1008623,V04CX02
50790,1008623,B03BB01
50791,199647,N05CH01
50792,798760,R05DA04
50793,798760,R05CA03
50794,1488569,A10BK01
50795,151338,A01AB04
50796,151338,A07AA07
50797,151338,G01AA03
50798,151338,J02AA01
50799,203333,C10AA03
50800,200817,C03DA01
50801,313421,D01AE18
50802,857830,R05DA03
50803,857830,C01CA06
50804,857830,R01AA04
50805,857830,R01AB01
50806,857830,R01BA03
50807,857830,S01FB01
50808,857830,S01GA05
50809,857830,R06AB04
50810,1795616,B05CX01
50811,1795616,V04CA02
50812,1795616,V06DC01
50813,853351,L04AC05
50814,824916,D10AE01
50815,541524,G03BA02
50816,541524,G03EK01
50817,1514,A07EA04
50818,1514,C05AA05
50819,1514,D07AC01
50820,1514,D07XC01
50821,1514,H02AB01
50822,1514,R01AD06
50823,1514,R03BA04
50824,1514,S01BA06
50825,1514,S01CB04
50826,1514,S02BA07
50827,1514,S03BA03
50828,1947301,A04AA05
50829,1728055,A04AA05
50830,834773,R06AB01
50831,834773,D04AA32
50832,834773,R06AA02
50833,858815,C09AA02
50834,207271,C03BA08
50835,237739,A11HA03
50836,1367421,A11CC01
50837,1367421,A02AC01
50838,1367421,A12AA04
50839,152535,D06BB03
50840,152535,J05AB01
50841,152535,S01AD03
50842,198368,N03AA02
50843,1041520,D10AX03
50844,1298443,R05CA03
50845,1298443,R01BA02
50846,1552004,R03BB04
50847,1360423,N06DA03
50848,1359469,A10AB05
50849,1359469,A10AD05
50850,861237,N06BA01
50851,861237,N06BA02
50852,898366,C03AA03
50853,898366,C09AA07
50854,310798,C03AA03
50855,1737723,C01BB01
50856,1737723,C05AD01
50857,1737723,D04AB01
50858,1737723,N01BB02
50859,1737723,R02AD02
50860,1737723,S01HA07
50861,1737723,S02DA01
50862,213570,H05BA01
50863,69749,C09CA03
50864,206511,A01AC03
50865,206511,A07EA02
50866,206511,C05AA01
50867,206511,D07AA02
50868,206511,D07XA01
50869,206511,H02AB09
50870,206511,S01BA02
50871,206511,S01CB03
50872,206511,S02BA01
50873,206511,A01AB08
50874,206511,A07AA01
50875,206511,B05CA09
50876,206511,D06AX04
50877,206511,J01GB05
50878,206511,R02AB01
50879,206511,S01AA03
50880,206511,S02AA07
50881,206511,S03AA01
50882,206511,A07AA05
50883,206511,J01XB02
50884,206511,S01AA18
50885,206511,S02AA11
50886,206511,S03AA03
50887,209391,N06AA10
50888,261550,D06AX05
50889,261550,J01XX10
50890,261550,R02AB04
50891,261550,C05AD07
50892,261550,D04AB07
50893,261550,A01AB08
50894,261550,A07AA01
50895,261550,B05CA09
50896,261550,D06AX04
50897,261550,J01GB05
50898,261550,R02AB01
50899,261550,S01AA03
50900,261550,S02AA07
50901,261550,S03AA01
50902,261550,A07AA05
50903,261550,J01XB02
50904,261550,S01AA18
50905,261550,S02AA11
50906,261550,S03AA03
50907,763116,D11AX26
50908,763116,N06BC01
50909,763116,N02BE01
50910,763116,A01AD05
50911,763116,B01AC06
50912,763116,N02BA01
50913,213816,R03AC02
50914,213816,R03CC02
50915,89886,J06BB05
50916,1652363,A03BA03
50917,217903,S01AB04
50918,217903,D10AF06
50919,762836,H01AC01
50920,360347,C05AD03
50921,360347,D04AB04
50922,360347,N01BA05
50923,360347,R02AD01
50924,92265,A01AC03
50925,92265,A07EA02
50926,92265,C05AA01
50927,92265,D07AA02
50928,92265,D07XA01
50929,92265,H02AB09
50930,92265,S01BA02
50931,92265,S01CB03
50932,92265,S02BA01
50933,236025,B01AB01
50934,236025,C05BA03
50935,236025,S01XA14
50936,197606,C01AA05
50937,199089,A02AA01
50938,199089,A06AD01
50939,845659,A02AA04
50940,845659,G04BX01
50941,845659,A06AA01
50942,203136,A02BA02
50943,1486191,D10AF07
50944,1486191,A01AB23
50945,1486191,J01AA08
50946,1048371,A03BA03
50947,1048371,J01XX05
50948,1048371,G04BX12
50949,1048371,V03AB17
50950,1048371,V04CG05
50951,1870631,D06AX07
50952,1870631,J01GB03
50953,1870631,S01AA11
50954,1870631,S02AA14
50955,1870631,S03AA06
50956,5021,D01AA08
50957,5021,D01BA01
50958,203489,C08DA01
50959,826807,P03AX05
50960,646333,M02AB01
50961,646333,N01BX04
50962,197741,R05CA03
50963,857886,C01BA02
50964,211343,D06BB06
50965,211343,J05AB13
50966,686924,C07AG02
50967,210994,C09AA01
50968,1860157,N02AA05
50969,1874562,N06AX23
50970,644298,S01LA04
50971,1442683,L03AA02
50972,405385,A03BA03
50973,405385,G04BX12
50974,405385,J01XX05
50975,405385,V03AB17
50976,405385,V04CG05
50977,197593,C02DA01
50978,197593,V03AH01
50979,314106,A01AB17
50980,314106,D06BX01
50981,314106,G01AF01
50982,314106,J01XD01
50983,314106,P01AB01
50984,1539243,J01XA04
50985,198240,L02BA01
50986,1008842,S01KA02
50987,1008842,A06AG04
50988,1008842,A06AX01
50989,1049669,R01BA02
50990,966916,A06AD13
50991,966916,A12CA02
50992,966916,B05CB04
50993,966916,B05XA02
50994,966916,A12BA01
50995,966916,B05XA01
50996,966916,A12CA01
50997,966916,B05CB01
50998,966916,B05XA03
50999,224926,D06BA01
51000,994530,D11AX26
51001,994530,N06BC01
51002,994530,A01AD05
51003,994530,B01AC06
51004,994530,N02BA01
51005,994530,M03BC01
51006,224933,A14AA08
51007,1999673,J05AF13
51008,1999673,J05AF09
51009,1999673,J05AR20
51010,1796079,J05AJ03
51011,211975,G03CA57
51012,1000894,N07AX01
51013,1000894,S01EB01
51014,9500,C05CA01
51015,1190692,A03BA01
51016,1190692,S01FA01
51017,966219,H03AA01
51018,346211,A02AC01
51019,346211,A12AA04
51020,353062,N02AX02
51021,353062,N02BE01
51022,1148398,A01AB17
51023,1148398,D06BX01
51024,1148398,G01AF01
51025,1148398,J01XD01
51026,1148398,P01AB01
51027,1734635,J05AP10
51028,1734635,J05AP11
51029,1734635,J05AP54
51030,404786,N04BX02
51031,404786,N04BA01
51032,1297770,C01EB09
51033,199322,N03AX09
51034,1053258,R06AB01
51035,1053258,C01CA06
51036,1053258,R01AA04
51037,1053258,R01AB01
51038,1053258,R01BA03
51039,1053258,S01FB01
51040,1053258,S01GA05
51041,203160,C09CA01
51042,617314,C10AA05
51043,905189,N01BB09
51044,313888,J01DC04
51045,198352,J05AF01
51046,9907,D01AE12
51047,9907,S01BC08
51048,9907,N02BA04
51049,858583,C08CA04
51050,259120,A11HA03
51051,259120,C01EB09
51052,245136,N01AH01
51053,245136,N02AB03
51054,200096,C09CA04
51055,1100187,N06DA02
51056,1099687,N03AG01
51057,20493,J01DC02
51058,20493,S01AA27
51059,242679,J05AF06
51060,1486208,B05BC02
51061,1486208,D02AE01
51062,1486208,D01AE12
51063,1486208,S01BC08
51064,197941,H03BB02
51065,352274,C09CA03
51066,314184,A07AA06
51067,562520,C08CA03
51068,790284,D07AC13
51069,790284,D07XC03
51070,790284,R01AD09
51071,790284,R03BA07
51072,1791691,N05AX17
51073,905026,M05BA07
51074,4821,A10BB07
51075,998673,C02AC01
51076,998673,N02CX02
51077,998673,S01EA04
51078,992496,D10AE01
51079,352384,R05CB05
51080,352384,V03AF01
51081,352384,L01AA06
51082,1550956,D04AA32
51083,1550956,R06AA02
51084,1550956,G02CC02
51085,1550956,M01AE02
51086,1550956,M02AA12
51087,861045,A10BX05
51088,247137,A01AD05
51089,247137,B01AC06
51090,247137,N02BA01
51091,863849,N02AA01
51092,863849,N07BB04
51093,9893,J01CF06
51094,1293298,R05DA09
51095,1293298,N02BE01
51096,1293298,R01BA02
51097,1293298,R06AB04
51098,1000870,N07AX01
51099,1000870,S01EB01
51100,1237055,N01AH01
51101,1237055,N02AB03
51102,105824,N02BA11
51103,359494,N02CC06
51104,1101852,C05BB05
51105,1101852,D08AE03
51106,1101852,N01BX03
51107,1101852,R02AA19
51108,1101852,A06AG04
51109,1101852,A06AX01
51110,1190614,A03BA01
51111,1190614,S01FA01
51112,260409,A07EA01
51113,260409,C05AA04
51114,260409,D07AA03
51115,260409,D07XA02
51116,260409,H02AB06
51117,260409,R01AD02
51118,260409,S01BA04
51119,260409,S01CB02
51120,260409,S02BA03
51121,260409,S03BA02
51122,856836,N06AA09
51123,854256,B01AB05
51124,1798375,A05AA04
51125,995668,R06AE05
51126,792242,C01EB16
51127,792242,G02CC01
51128,792242,M01AE01
51129,792242,M02AA13
51130,792242,R02AX02
51131,1739821,N06BA01
51132,1099658,N03AG01
51133,1790513,J06BB01
51134,855184,G04BD07
51135,848151,C03AA03
51136,848151,C09CA03
51137,848151,C08CA01
51138,848151,C09DX01
51139,1727493,A10AE06
51140,1727493,A10AE56
51141,1727493,A10BJ02
51142,830166,C05AD02
51143,830166,D04AB06
51144,830166,N01BA03
51145,830166,S01HA03
51146,1052767,C01CA06
51147,1052767,R01AA04
51148,1052767,R01AB01
51149,1052767,R01BA03
51150,1052767,S01FB01
51151,1052767,S01GA05
51152,1658320,N05AX16
51153,858770,C01EB16
51154,858770,G02CC01
51155,858770,M01AE01
51156,858770,M02AA13
51157,858770,R02AX02
51158,858770,R05DA03
51159,483169,G03CA03
51160,386938,G03GA05
51161,308704,A11CA02
51162,308704,D02BB01
51163,405336,H01BA02
51164,861487,D07AD01
51165,1731987,N02AA01
51166,402365,J05AE07
51167,727535,L03AA02
51168,1721308,D11AA01
51169,731533,C01EB16
51170,731533,G02CC01
51171,731533,M01AE01
51172,731533,M02AA13
51173,731533,R02AX02
51174,7781,N05BA04
51175,856654,M03CA01
51176,857434,D04AA14
51177,857434,R06AA04
51178,1052467,N02BE01
51179,1052467,D04AA32
51180,1052467,R06AA02
51181,2002719,L01EA03
51182,1192862,D03AX05
51183,1192862,M09AX01
51184,1192862,R01AX09
51185,1192862,S01KA01
51186,153442,N02CC02
51187,200353,V04CX02
51188,200353,B03BB01
51189,200353,B03BA01
51190,897785,C09AA10
51191,897785,C08DA01
51192,897785,C09BB10
51193,979379,R03AB03
51194,979379,R03CB03
51195,11417,D06AX05
51196,11417,J01XX10
51197,11417,R02AB04
51198,212397,D10AB02
51199,214347,A02AC01
51200,214347,A12AA04
51201,214347,A02AA04
51202,214347,G04BX01
51203,313326,A11DA01
51204,865560,M01AB08
51205,1534809,G03CA01
51206,1534809,L02AA03
51207,1534809,G03AA13
51208,1043,G04BE07
51209,1043,N04BC07
51210,790884,D01AE12
51211,790884,S01BC08
51212,744842,J05AJ01
51213,1043543,R05DA09
51214,1043543,R05CA03
51215,1043543,C01CA06
51216,1043543,R01AA04
51217,1043543,R01AB01
51218,1043543,R01BA03
51219,1043543,S01FB01
51220,1043543,S01GA05
51221,802647,B03BA01
51222,199521,N03AG04
51223,597959,G02AD02
51224,1094890,C01BB01
51225,1094890,C05AD01
51226,1094890,D04AB01
51227,1094890,N01BB02
51228,1094890,R02AD02
51229,1094890,S01HA07
51230,1094890,S02DA01
51231,203856,D07AA01
51232,203856,D10AA02
51233,203856,H02AB04
51234,40048,L01XA02
51235,1797655,N02AE01
51236,1797655,N07BC01
51237,673579,N06BA12
51238,198145,A07EA03
51239,198145,H02AB07
51240,2000136,S01AA28
51241,2000136,A07AA09
51242,2000136,J01XA01
51243,898353,C08CA01
51244,898353,C09AA07
51245,669348,B02BD02
51246,5464,B06AA03
51247,1734088,N01BB09
51248,1356715,M05BA01
51249,1790886,N06AX26
51250,351133,C10AB05
51251,1234855,D11AX18
51252,1234855,M01AB05
51253,1234855,M02AA15
51254,1234855,S01BC03
51255,34345,V03AB04
51256,237653,B05CX01
51257,237653,V04CA02
51258,237653,V06DC01
51259,309690,A01AC02
51260,309690,C05AA09
51261,309690,D07AB19
51262,309690,D07XB05
51263,309690,D10AA03
51264,309690,H02AB02
51265,309690,R01AD03
51266,309690,S01BA01
51267,309690,S01CB01
51268,309690,S02BA06
51269,309690,S03BA01
51270,209636,A07BC04
51271,1242697,R05DA09
51272,1242697,R05CA03
51273,1729419,L01CA04
51274,1600722,C08CA01
51275,1600722,C09BB04
51276,1600722,C09AA04
51277,1650599,R01AA05
51278,1650599,R01AB07
51279,1650599,S01GA04
51280,1232200,N05CF02
51281,1534763,A10BJ04
51282,313521,S01FA06
51283,439841,V04CX02
51284,439841,B03BB01
51285,992459,D04AA10
51286,992459,R06AD02
51287,1040025,H01AA01
51288,1192984,C05AD03
51289,1192984,D04AB04
51290,1192984,N01BA05
51291,1192984,R02AD01
51292,1192984,A06AA02
51293,213902,R03AC17
51294,789980,J01CA01
51295,789980,S01AA19
51296,845191,C08DB01
51297,845191,C05AE03
51298,1731996,N02AA01
51299,898523,M02AB01
51300,898523,N01BX04
51301,903305,H03AA02
51302,903305,H03AA01
51303,615107,B05CX01
51304,615107,V04CA02
51305,615107,V06DC01
51306,615107,A12BA01
51307,615107,B05XA01
51308,615107,A12CA01
51309,615107,B05CB01
51310,615107,B05XA03
51311,1298910,N05AE02
51312,50610,L02AE03
51313,861042,A10BX05
51314,1923345,L04AC14
51315,1736473,B01AC16
51316,207488,N05AB03
51317,1736781,L01XA03
51318,284640,J05AR10
51319,284640,J05AE03
51320,1818,N02AE01
51321,1818,N07BC01
51322,1597076,G03BA03
51323,105171,J01DB05
51324,210340,A07AA02
51325,210340,D01AA01
51326,210340,G01AA01
51327,763656,J07BE
51328,905462,H03AA01
51329,977990,D07AC21
51330,763250,C10AB05
51331,352336,C03AA03
51332,352336,C09CA02
51333,412902,C05BB05
51334,412902,D08AE03
51335,412902,N01BX03
51336,412902,R02AA19
51337,32521,M03AC09
51338,152092,N07BB04
51339,1294552,C03XA02
51340,1552009,R03BB04
51341,1942482,L01XK01
51342,1299909,N03AG06
51343,747890,A09AB04
51344,1993063,D11AX25
51345,1993063,A01AB02
51346,1993063,D08AX01
51347,1993063,S02AA06
51348,40144,H03AA01
51349,199450,N05BA09
51350,94048,N02BE01
51351,834164,A01AB03
51352,834164,B05CA02
51353,834164,D08AC02
51354,834164,D09AA12
51355,834164,R02AA05
51356,834164,S01AX09
51357,834164,S02AA09
51358,834164,S03AA04
51359,237371,B05XA08
51360,1603369,L01XH03
51361,1087298,V04CX02
51362,1087298,B03BB01
51363,1087298,G01AD03
51364,1087298,S01XA15
51365,1087298,A11GA01
51366,1087298,C04AC01
51367,1087298,C10AD02
51368,1087298,B03AA02
51369,1087298,B03AD02
51370,1008032,N05CH01
51371,224911,L01XX24
51372,351137,R03AC02
51373,351137,R03CC02
51374,8410,B01AD02
51375,8410,S01XA13
51376,847473,N03AA02
51377,1546887,J05AJ03
51378,1546887,J05AR13
51379,1546887,J05AF06
51380,1546887,J05AF05
51381,1116971,M02AB01
51382,1116971,N01BX04
51383,1116971,D01AE12
51384,1116971,S01BC08
51385,466565,C05AD07
51386,466565,D04AB07
51387,1737451,M05BA03
51388,891885,N02AA01
51389,1356812,R05DA09
51390,1356812,R06AB01
51391,1356812,R01BA02
51392,215045,R01AD04
51393,215045,R03BA03
51394,1665895,C10AX13
51395,827751,N02BE01
51396,827751,N02AC04
51397,1359826,G03BA03
51398,1547661,D07AC17
51399,1547661,R01AD08
51400,1547661,R03BA05
51401,1547661,R01AD12
51402,1547661,R03BA09
51403,1245718,R01BA02
51404,1245718,N02BE01
51405,1245718,R05DA09
51406,1795612,B05CX01
51407,1795612,V04CA02
51408,1795612,V06DC01
51409,1544856,V03AB15
51410,1544856,A06AH04
51411,1544856,N02AE01
51412,1544856,N07BC01
51413,899660,C01DA02
51414,899660,C05AE01
51415,237508,B05XA12
51416,1745091,C01BB01
51417,1745091,C05AD01
51418,1745091,D04AB01
51419,1745091,N01BB02
51420,1745091,R02AD02
51421,1745091,S01HA07
51422,1745091,S02DA01
51423,858607,C08CA04
51424,541058,J05AE02
51425,836649,N05CF02
51426,1091629,C08DB01
51427,1091629,C05AE03
51428,979487,C09CA01
51429,705033,A11DA01
51430,705033,C04AC01
51431,705033,C10AD02
51432,705033,S01XA26
51433,705033,A11HA04
51434,1372692,A10BH04
51435,1372692,A10BA02
51436,210390,A07AA02
51437,210390,D01AA01
51438,210390,G01AA01
51439,17315,A01AD05
51440,17315,B01AC06
51441,17315,N02BA01
51442,17315,A09AB04
51443,17315,B05CB04
51444,17315,B05XA02
51445,215111,A02AC01
51446,215111,A12AA04
51447,857700,D11AX18
51448,857700,M01AB05
51449,857700,M02AA15
51450,857700,S01BC03
51451,1944266,C10AA01
51452,855482,D07AB10
51453,855482,S01BA10
51454,1720735,L01AD02
51455,219610,L04AB02
51456,1009142,J01GB01
51457,1009142,S01AA12
51458,897855,C08DA01
51459,897855,C09BB10
51460,897855,C09AA10
51461,901399,A01AB22
51462,901399,J01AA02
51463,1050797,C09XA54
51464,1050797,C08CA01
51465,1050797,C09XA02
51466,1050797,C03AA03
51467,1190048,R06AE04
51468,1190048,C01CA06
51469,1190048,R01AA04
51470,1190048,R01AB01
51471,1190048,R01BA03
51472,1190048,S01FB01
51473,1190048,S01GA05
51474,892673,N02AA01
51475,1191214,V03AB15
51476,1191214,A06AH04
51477,1305200,G01AD03
51478,1305200,S01XA15
51479,1305200,A11GA01
51480,1305200,A11HA05
51481,1305200,A11HA30
51482,1305200,D03AX03
51483,1305200,S01XA12
51484,1305200,A11CC01
51485,1305200,V04CX02
51486,1305200,B03BB01
51487,1305200,A11HA01
51488,1305200,A11HA02
51489,1305200,S01XA26
51490,1305200,A11HA04
51491,1305200,A11DA01
51492,1305200,D10AD02
51493,1305200,R01AX02
51494,1305200,S01XA02
51495,1305200,A11CA01
51496,1305200,B03BA01
51497,1305200,B02BA01
51498,309098,J01DC02
51499,309098,S01AA27
51500,1730078,N05AA01
51501,672912,J01MA02
51502,672912,S01AE03
51503,672912,S02AA15
51504,672912,S03AA07
51505,730781,A12CA01
51506,730781,B05CB01
51507,730781,B05XA03
51508,1251013,D01AE04
51509,707302,M01AX25
51510,707302,M01AX05
51511,351988,A01AB22
51512,351988,J01AA02
51513,282519,N05BB01
51514,1549708,A12CB02
51515,687306,S01KA02
51516,1806177,N06BA04
51517,203195,J01CE02
51518,1806195,N06BA04
51519,797195,G04BD11
51520,1298830,N02BE01
51521,152941,J05AF04
51522,202530,C01DA02
51523,202530,C05AE01
51524,582892,C05BB05
51525,582892,D08AE03
51526,582892,N01BX03
51527,582892,R02AA19
51528,690895,C01BB01
51529,690895,C05AD01
51530,690895,D04AB01
51531,690895,N01BB02
51532,690895,R02AD02
51533,690895,S01HA07
51534,690895,S02DA01
51535,690895,A12CA01
51536,690895,B05CB01
51537,690895,B05XA03
51538,91178,R03DA04
51539,313277,R03DA04
51540,106029,S01FA04
51541,849851,H01AC01
51542,1360518,N04BC09
51543,1796690,G03DA03
51544,349319,M01AH03
51545,216476,A01AB09
51546,216476,A07AC01
51547,216476,D01AC02
51548,216476,G01AF04
51549,216476,J02AB01
51550,216476,S02AA13
51551,861221,N06BA01
51552,861221,N06BA02
51553,990982,S01EB05
51554,990982,V03AB19
51555,833141,N06AX17
51556,4463,C05AA08
51557,4463,D07AC05
51558,4463,H02AB03
51559,4463,D07XC05
51560,1356584,N03AX22
51561,1665514,G02CX02
51562,403879,L01EA01
51563,352317,N06BA09
51564,886627,N02AF01
51565,1008077,A02AB01
51566,1008077,A02AA02
51567,1008077,A06AD02
51568,1008077,A12CC10
51569,1658691,B01AB01
51570,1658691,C05BA03
51571,1658691,S01XA14
51572,891301,R05CA03
51573,309110,J01DB01
51574,894911,N02AA01
51575,858103,N01AH01
51576,858103,N02AB03
51577,690312,S01FA04
51578,690312,C01CA06
51579,690312,R01AA04
51580,690312,R01AB01
51581,690312,R01BA03
51582,690312,S01FB01
51583,690312,S01GA05
51584,1359913,G03BA03
51585,285015,G03BA03
51586,198530,A02AC01
51587,198530,A12AA04
51588,252265,L01XF01
51589,252265,D10AD01
51590,763565,L04AB04
51591,312058,A07AA02
51592,312058,D01AA01
51593,312058,G01AA01
51594,897722,C08DA01
51595,242892,G03CA03
51596,794911,L03AA02
51597,1537049,A12BA01
51598,1537049,B05XA01
51599,1189821,C10AA01
51600,1189821,A10BH01
51601,1189821,A10BH51
51602,1828,L01AB01
51603,5293,D08AE01
51604,485707,A16AA02
51605,836268,V04CX02
51606,836268,B03BB01
51607,836268,G01AD03
51608,836268,S01XA15
51609,836268,A11GA01
51610,836268,B03BA01
51611,836268,A06AA02
51612,219228,N02BE01
51613,1099074,R05DA09
51614,1099074,R05CA03
51615,806656,B05CB04
51616,806656,B05XA02
51617,806656,A12CA01
51618,806656,B05CB01
51619,806656,B05XA03
51620,845151,G04BD11
51621,994237,A01AD05
51622,994237,B01AC06
51623,994237,N02BA01
51624,994237,D11AX26
51625,994237,N06BC01
51626,994237,R05DA04
51627,346298,D01AE12
51628,346298,S01BC08
51629,210673,C09AA10
51630,6901,N06BA04
51631,1542796,A01AC03
51632,1542796,A07EA02
51633,1542796,C05AA01
51634,1542796,D07AA02
51635,1542796,D07XA01
51636,1542796,H02AB09
51637,1542796,S01BA02
51638,1542796,S01CB03
51639,1542796,S02BA01
51640,1008933,J07AF
51641,1008933,J07AF01
51642,1008933,J07AM01
51643,750171,A06AB02
51644,750171,A06AG02
51645,308719,C07AB05
51646,308719,S01ED02
51647,142446,A01AB13
51648,142446,D06AA04
51649,142446,J01AA07
51650,142446,S01AA09
51651,142446,S02AA08
51652,142446,S03AA02
51653,1088798,A02AC01
51654,1088798,A12AA04
51655,1088798,A11CC01
51656,1368022,A02AB01
51657,1650899,L03AB07
51658,1790339,N03AX14
51659,1359022,G03AC01
51660,1359022,G03DC02
51661,1359022,G03CA01
51662,1359022,L02AA03
51663,1359022,G03AA05
51664,1359022,G03AB04
51665,151448,C07AB09
51666,308356,D11AX26
51667,308356,N06BC01
51668,308356,A01AD05
51669,308356,B01AC06
51670,308356,N02BA01
51671,859132,C01EA01
